MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1549026838,24.89958,60.093571,21.3,4,9,4691590,0,212,30.6,49134,6080,7.0,21794,192,2310.4128,2106.1427198416395,261.6794287907521,1715.5649982644632,24.86875,60.09375,-9.89200019836426
276829000,1549048462,24.900471,60.098170999999994,18.5,3,7,4691590,0,212,30.6,49134,6080,7.0,21798,128,1354.624,1339.73866386825,262.0938617656129,1765.01937495663,24.86875,60.0979166666667,-9.97999954223633
276829000,1549090989,24.89922,60.038212,21.2,355,358,4691590,0,212,30.6,49134,6080,7.0,21818,132,1581.5712,1441.75531215883,260.01856946469843,1498.8085935287877,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549091494,24.899019,60.087601,20.6,5,8,4691590,0,212,30.6,49134,6080,7.0,21818,127,1482.1916,1363.25859843872,284.1459720258871,1818.377319705355,24.86875,60.09375,-9.89200019836426
276829000,1549112709,24.90052,60.038502,21.8,354,359,4691590,0,212,30.6,49134,6080,7.0,21822,128,1573.4272,1393.7578910060502,258.4176385228457,1576.4803515801043,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549113214,24.898029,60.087970999999996,19.8,5,9,4691590,0,212,30.6,49134,6080,7.0,21822,129,1452.0756,1313.31456904727,282.575605527956,1751.8932351551186,24.86875,60.09375,-9.89200019836426
276829000,1549134802,24.899269,60.088791,20.7,4,8,4691590,0,212,30.6,49134,6080,7.0,21826,132,1547.3832,1420.73538946745,280.03460746128866,1785.880567578348,24.86875,60.09375,-9.89200019836426
276829000,1549177508,24.899969,60.038810999999995,21.5,353,356,4691590,0,212,30.6,49134,6080,7.0,21847,125,1517.125,1365.50413337249,259.9320202200524,1554.529912109733,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549199045,24.899281,60.040009,21.7,352,352,4691590,0,212,30.6,49134,6080,7.0,21851,125,1530.075,1396.8049214444102,258.8139636633666,1555.9817994262462,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549199645,24.900748999999998,60.09713000000001,18.0,4,4,4691590,0,212,30.6,49134,6080,7.0,21851,203,2095.772,1950.5420842120398,268.83233377385665,1782.442597143579,24.86875,60.0979166666667,-9.97999954223633
276829000,1549263912,24.899820000000002,60.037682,22.0,354,352,4691590,0,212,30.6,49134,6080,7.0,21874,120,1487.52,1348.9928444528,268.45781410185333,1520.6410292385476,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549264512,24.9006,60.097080000000005,20.5,4,3,4691590,0,212,30.6,49134,6080,7.0,21874,132,1533.7079999999999,1434.73728636001,270.02508576265836,1774.448215998527,24.86875,60.0979166666667,-9.97999954223633
276829000,1549307793,24.900681,60.0984,20.5,3,2,4691590,0,212,30.6,49134,6080,7.0,21882,127,1475.6129999999998,1410.9369052082097,266.2775658761515,1777.2850379422132,24.86875,60.0979166666667,-9.97999954223633
276829000,1549350924,24.899981,60.09325,21.5,3,2,4691590,0,212,30.6,49134,6080,7.0,21903,126,1529.2620000000002,1438.91697488082,269.84961316780715,1738.6627061364059,24.86875,60.09375,-9.89200019836426
276829000,1549382937,24.899019,60.091228,22.4,4,4,4691590,0,212,30.6,49134,6080,7.0,21915,200,2520.64,2305.79099457358,275.48438236992473,1707.5707396458959,24.86875,60.09375,-9.89200019836426
276829000,1549436965,24.900299,60.093102,20.8,4,4,4691590,0,212,30.6,49134,6080,7.0,21942,125,1471.8,1389.94226072849,268.3687190959133,1756.9522494437965,24.86875,60.09375,-9.89200019836426
276829000,1549458746,24.8999,60.094749,20.0,5,4,4691590,0,212,30.6,49134,6080,7.0,21946,130,1476.8,1422.06711097539,262.3391817325321,1736.7937350185273,24.86875,60.09375,-9.89200019836426
276829000,1549479785,24.899401,60.039101,22.3,353,353,4691590,0,212,30.6,49134,6080,7.0,21949,124,1556.3736,1435.6125226221,261.4716220241727,1532.1733824996309,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549480300,24.899321,60.091202,22.2,3,3,4691590,0,212,30.6,49134,6080,7.0,21949,141,1762.4436,1572.01077188601,276.48756721582,1724.623538849789,24.86875,60.09375,-9.89200019836426
276829000,1549522590,24.899019,60.02051899999999,22.7,3,3,4691590,0,212,30.6,49134,6080,7.0,21970,131,1671.3766,1525.63848598065,282.09560994372794,1026.2371916375816,24.88125,60.022916666666696,-9.26299953460693
276829000,1549522770,24.89957,60.03923,22.6,353,353,4691590,0,212,30.6,49134,6080,7.0,21970,180,2287.224,2080.92173672,261.05177983326945,1545.1377978594169,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549523288,24.899798999999998,60.092769999999994,22.1,4,4,4691590,0,212,30.6,49134,6080,7.0,21970,127,1580.8706,1456.7778147922302,269.6296665506458,1731.1024352687061,24.86875,60.09375,-9.89200019836426
276829000,1549544474,24.899429,60.040119,22.4,354,352,4691590,0,212,30.6,49134,6080,7.0,21974,130,1638.4160000000002,1528.82425288968,258.4901573686485,1567.8246942972191,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1549566553,24.899929,60.095901,19.6,4,4,4691590,0,212,30.6,49134,6080,7.0,21978,119,1327.1832,1297.68559443179,273.3899792954487,1749.173676197755,24.86875,60.0979166666667,-9.97999954223633
276829000,1549609605,24.899349,60.090599,22.7,4,3,4691590,0,212,30.6,49134,6080,6.5,21999,186,2373.0996,2188.35603260458,278.66351529844087,1738.4878117508144,24.86875,60.09375,-9.89200019836426
